trial_num	cue_type	target_identity	target_category	choices	target_presence	response	response_correct	response_rt	trial_time	pre_cue	notsure	target_stim	timing1	actual_timing1	positions	a	b	c	d	e	f	g	h	i	j	k	l	m	n	o	p	q	r	s	t	u	v	w	x	y	z	aa	bb	cc	dd	ee	ff	gg	hh	ii	jj	kk	ll	mm	nn	oo	pp
370	postcue	woods	scene	"['a', 'b']"	absent	absent	1	0.518596446	6.548010945	[False]	['absent']	[False]	0.9	0.914547635	"[(0, 0)]"	['shoe_4']	['absent']	['shoe_4']	0.1	0.100056392	"[(0, 0)]"	['desert_41']	['absent']	['desert_41']	0.1	0.116640426	"[(0, 0)]"	['coast_36']	['absent']	['coast_36']	0.1	0.11664805	"[(0, 0)]"	['bathroom_60']	['absent']	['bathroom_60']	0.1	0.100042022	"[(0, 0)]"	['chair_36']	['absent']	['chair_36']	0.1	0.116645411	"[(0, 0)]"	['flower_32']	['absent']	['flower_32']	0.1	0.116636614	"[(0, 0)]"	['woods']	['absent']	['woods']	0.9	0.916642303	"[(0, 0)]"
371	precue	woods	scene	"['a', 'b']"	absent	absent	1	0.234218365	6.548182202	['woods']	['absent']	['woods']	0.9	0.914825927	"[(0, 0)]"	['shoe_2']	['absent']	['shoe_2']	0.1	0.100036451	"[(0, 0)]"	['desert_26']	['absent']	['desert_26']	0.1	0.116628989	"[(0, 0)]"	['coast_18']	['absent']	['coast_18']	0.1	0.116652156	"[(0, 0)]"	['bathroom_34']	['absent']	['bathroom_34']	0.1	0.116699955	"[(0, 0)]"	['chair_18']	['absent']	['chair_18']	0.1	0.116651276	"[(0, 0)]"	['flower_28']	['absent']	['flower_28']	0.1	0.116585882	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900018387	"[(0, 0)]"
372	postcue	woods	scene	"['a', 'b']"	present	present	1	0.319119131	6.531809599	[False]	['present']	[False]	0.9	0.915048502	"[(0, 0)]"	['desert_1']	['present']	['desert_1']	0.1	0.10004906	"[(0, 0)]"	['woods_2']	['present']	['woods_2']	0.1	0.116593213	"[(0, 0)]"	['coast_47']	['present']	['coast_47']	0.1	0.100035864	"[(0, 0)]"	['car_49']	['present']	['car_49']	0.1	0.116610515	"[(0, 0)]"	['flower_7']	['present']	['flower_7']	0.1	0.116666818	"[(0, 0)]"	['shoe_54']	['present']	['shoe_54']	0.1	0.100034691	"[(0, 0)]"	['woods']	['present']	['woods']	0.9	0.900038621	"[(0, 0)]"
373	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.5023951	6.564714331	[False]	['present']	[False]	0.9	0.91458517	"[(0, 0)]"	['woods_68']	['present']	['woods_68']	0.1	0.100023841	"[(0, 0)]"	['chair_40']	['present']	['chair_40']	0.1	0.116611981	"[(0, 0)]"	['coast_74']	['present']	['coast_74']	0.1	0.116661246	"[(0, 0)]"	['desert_4']	['present']	['desert_4']	0.1	0.11664805	"[(0, 0)]"	['car_24']	['present']	['car_24']	0.1	0.116647171	"[(0, 0)]"	['flower_35']	['present']	['flower_35']	0.1	0.116656555	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916654619	"[(0, 0)]"
374	precue	woods	scene	"['a', 'b']"	present	present	1	0.21708889	6.56467357	['woods']	['present']	['woods']	0.9	0.914659949	"[(0, 0)]"	['chair_23']	['present']	['chair_23']	0.1	0.116662419	"[(0, 0)]"	['desert_26']	['present']	['desert_26']	0.1	0.116645411	"[(0, 0)]"	['woods_30']	['present']	['woods_30']	0.1	0.116619605	"[(0, 0)]"	['coast_61']	['present']	['coast_61']	0.1	0.100022082	"[(0, 0)]"	['shoe_20']	['present']	['shoe_20']	0.1	0.116660367	"[(0, 0)]"	['car_64']	['present']	['car_64']	0.1	0.116652742	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900032463	"[(0, 0)]"
375	precue	car	object	"['a', 'b']"	absent	absent	1	0.270581073	6.548414747	['car']	['absent']	['car']	0.9	0.915037652	"[(0, 0)]"	['flower_56']	['absent']	['flower_56']	0.1	0.100034691	"[(0, 0)]"	['shoe_4']	['absent']	['shoe_4']	0.1	0.116661246	"[(0, 0)]"	['chair_13']	['absent']	['chair_13']	0.1	0.116638666	"[(0, 0)]"	['woods_20']	['absent']	['woods_20']	0.1	0.116655968	"[(0, 0)]"	['bathroom_24']	['absent']	['bathroom_24']	0.1	0.116656261	"[(0, 0)]"	['desert_43']	['absent']	['desert_43']	0.1	0.116649517	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916444947	"[(0, 0)]"
376	postcue	car	object	"['a', 'b']"	present	present	1	0.365809729	6.514594789	[False]	['present']	[False]	0.9	0.914587223	"[(0, 0)]"	['coast_59']	['present']	['coast_59']	0.1	0.100022375	"[(0, 0)]"	['car_15']	['present']	['car_15']	0.1	0.1000039	"[(0, 0)]"	['shoe_45']	['present']	['shoe_45']	0.1	0.116644531	"[(0, 0)]"	['desert_14']	['present']	['desert_14']	0.1	0.1000039	"[(0, 0)]"	['chair_17']	['present']	['chair_17']	0.1	0.116646291	"[(0, 0)]"	['woods_42']	['present']	['woods_42']	0.1	0.100195684	"[(0, 0)]"	['car']	['present']	['car']	0.9	0.90009727	"[(0, 0)]"
377	postcue	coast	scene	"['a', 'b']"	present	present	1	0.634499941	6.564883828	[False]	['present']	[False]	0.9	0.914772262	"[(0, 0)]"	['desert_51']	['present']	['desert_51']	0.1	0.100048474	"[(0, 0)]"	['car_35']	['present']	['car_35']	0.1	0.116646291	"[(0, 0)]"	['coast_27']	['present']	['coast_27']	0.1	0.116668284	"[(0, 0)]"	['shoe_31']	['present']	['shoe_31']	0.1	0.116648344	"[(0, 0)]"	['flower_43']	['present']	['flower_43']	0.1	0.116644825	"[(0, 0)]"	['bathroom_33']	['present']	['bathroom_33']	0.1	0.116659487	"[(0, 0)]"	['coast']	['present']	['coast']	0.9	0.916717374	"[(0, 0)]"
378	postcue	desert	scene	"['a', 'b']"	present	present	1	0.93744705	6.53138351	[False]	['present']	[False]	0.9	0.914612736	"[(0, 0)]"	['flower_63']	['present']	['flower_63']	0.1	0.100016803	"[(0, 0)]"	['shoe_53']	['present']	['shoe_53']	0.1	0.116652449	"[(0, 0)]"	['coast_46']	['present']	['coast_46']	0.1	0.116663006	"[(0, 0)]"	['desert_11']	['present']	['desert_11']	0.1	0.116651863	"[(0, 0)]"	['woods_17']	['present']	['woods_17']	0.1	0.116576791	"[(0, 0)]"	['car_52']	['present']	['car_52']	0.1	0.100061963	"[(0, 0)]"	['desert']	['present']	['desert']	0.9	0.916656965	"[(0, 0)]"
379	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.437446024	6.564752454	[False]	['absent']	[False]	0.9	0.914702763	"[(0, 0)]"	['desert_28']	['absent']	['desert_28']	0.1	0.11667063	"[(0, 0)]"	['woods_7']	['absent']	['woods_7']	0.1	0.116657728	"[(0, 0)]"	['bathroom_26']	['absent']	['bathroom_26']	0.1	0.116638666	"[(0, 0)]"	['chair_27']	['absent']	['chair_27']	0.1	0.116658314	"[(0, 0)]"	['flower_68']	['absent']	['flower_68']	0.1	0.116587055	"[(0, 0)]"	['car_47']	['absent']	['car_47']	0.1	0.100044075	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900023665	"[(0, 0)]"
380	doublecue	"('car', 'desert')"	"('object', 'scene')"	"['a', 'b']"	"('present', 'present')"	absent	0	0.758304993	6.565031332	['car']	['absent']	['car']	0.9	0.914964633	"[(0, 0)]"	['woods_35']	['absent']	['woods_35']	0.1	0.116668871	"[(0, 0)]"	['flower_51']	['absent']	['flower_51']	0.1	0.116558903	"[(0, 0)]"	['chair_5']	['absent']	['chair_5']	0.1	0.100033518	"[(0, 0)]"	['car_66']	['absent']	['car_66']	0.1	0.116578257	"[(0, 0)]"	['desert_31']	['absent']	['desert_31']	0.1	0.100068708	"[(0, 0)]"	['bathroom_56']	['absent']	['bathroom_56']	0.1	0.116656848	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.916644942	"[(0, 0)]"
381	postcue	coast	scene	"['a', 'b']"	absent	absent	1	0.621696748	6.531683796	[False]	['absent']	[False]	0.9	0.915031493	"[(0, 0)]"	['desert_57']	['absent']	['desert_57']	0.1	0.100040263	"[(0, 0)]"	['bathroom_44']	['absent']	['bathroom_44']	0.1	0.116666525	"[(0, 0)]"	['chair_19']	['absent']	['chair_19']	0.1	0.116642772	"[(0, 0)]"	['woods_13']	['absent']	['woods_13']	0.1	0.116604356	"[(0, 0)]"	['shoe_9']	['absent']	['shoe_9']	0.1	0.100007712	"[(0, 0)]"	['car_14']	['absent']	['car_14']	0.1	0.100017976	"[(0, 0)]"	['coast']	['absent']	['coast']	0.9	0.916653739	"[(0, 0)]"
382	precue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.240507647	6.581437365	['bathroom']	['absent']	['bathroom']	0.9	0.914812437	"[(0, 0)]"	['shoe_25']	['absent']	['shoe_25']	0.1	0.116650396	"[(0, 0)]"	['coast_72']	['absent']	['coast_72']	0.1	0.116655382	"[(0, 0)]"	['woods_31']	['absent']	['woods_31']	0.1	0.116589401	"[(0, 0)]"	['car_33']	['absent']	['car_33']	0.1	0.100061377	"[(0, 0)]"	['desert_32']	['absent']	['desert_32']	0.1	0.116645998	"[(0, 0)]"	['chair_10']	['absent']	['chair_10']	0.1	0.116657434	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916676319	"[(0, 0)]"
383	precue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.246089323	6.564689699	['bathroom']	['absent']	['bathroom']	0.9	0.914637075	"[(0, 0)]"	['car_49']	['absent']	['car_49']	0.1	0.116667111	"[(0, 0)]"	['coast_21']	['absent']	['coast_21']	0.1	0.116644238	"[(0, 0)]"	['shoe_45']	['absent']	['shoe_45']	0.1	0.116890859	"[(0, 0)]"	['woods_23']	['absent']	['woods_23']	0.1	0.116457439	"[(0, 0)]"	['flower_28']	['absent']	['flower_28']	0.1	0.116604943	"[(0, 0)]"	['desert_56']	['absent']	['desert_56']	0.1	0.116661833	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900033929	"[(0, 0)]"
384	precue	car	object	"['a', 'b']"	absent	absent	1	0.235013652	6.565071507	['car']	['absent']	['car']	0.9	0.915009793	"[(0, 0)]"	['flower_12']	['absent']	['flower_12']	0.1	0.100037037	"[(0, 0)]"	['chair_31']	['absent']	['chair_31']	0.1	0.1166589	"[(0, 0)]"	['woods_30']	['absent']	['woods_30']	0.1	0.116648344	"[(0, 0)]"	['desert_53']	['absent']	['desert_53']	0.1	0.116664472	"[(0, 0)]"	['bathroom_65']	['absent']	['bathroom_65']	0.1	0.116661833	"[(0, 0)]"	['shoe_29']	['absent']	['shoe_29']	0.1	0.116701715	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.900057095	"[(0, 0)]"
385	postcue	bathroom	scene	"['a', 'b']"	present	absent	0	0.285801506	6.548251115	[False]	['absent']	[False]	0.9	0.914919766	"[(0, 0)]"	['desert_24']	['absent']	['desert_24']	0.1	0.100040849	"[(0, 0)]"	['woods_57']	['absent']	['woods_57']	0.1	0.116668284	"[(0, 0)]"	['bathroom_3']	['absent']	['bathroom_3']	0.1	0.116653915	"[(0, 0)]"	['chair_61']	['absent']	['chair_61']	0.1	0.116654795	"[(0, 0)]"	['flower_53']	['absent']	['flower_53']	0.1	0.116653622	"[(0, 0)]"	['car_12']	['absent']	['car_12']	0.1	0.100012404	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.916550809	"[(0, 0)]"
386	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.598998794	6.564984706	[False]	['absent']	[False]	0.9	0.914927977	"[(0, 0)]"	['flower_23']	['absent']	['flower_23']	0.1	0.100034398	"[(0, 0)]"	['car_26']	['absent']	['car_26']	0.1	0.116669751	"[(0, 0)]"	['desert_16']	['absent']	['desert_16']	0.1	0.116646584	"[(0, 0)]"	['bathroom_49']	['absent']	['bathroom_49']	0.1	0.116643652	"[(0, 0)]"	['chair_56']	['absent']	['chair_56']	0.1	0.116669751	"[(0, 0)]"	['woods_8']	['absent']	['woods_8']	0.1	0.116651863	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916654912	"[(0, 0)]"
387	precue	shoe	object	"['a', 'b']"	present	present	1	0.220883807	6.564926349	['shoe']	['present']	['shoe']	0.9	0.914818302	"[(0, 0)]"	['woods_12']	['present']	['woods_12']	0.1	0.116645998	"[(0, 0)]"	['coast_52']	['present']	['coast_52']	0.1	0.116644531	"[(0, 0)]"	['desert_11']	['present']	['desert_11']	0.1	0.116652449	"[(0, 0)]"	['shoe_37']	['present']	['shoe_37']	0.1	0.100048181	"[(0, 0)]"	['chair_20']	['present']	['chair_20']	0.1	0.116615793	"[(0, 0)]"	['car_8']	['present']	['car_8']	0.1	0.116630162	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916647288	"[(0, 0)]"
388	precue	flower	object	"['a', 'b']"	present	present	1	0.227254026	6.514957536	['flower']	['present']	['flower']	0.9	0.914841762	"[(0, 0)]"	['shoe_29']	['present']	['shoe_29']	0.1	0.116606116	"[(0, 0)]"	['bathroom_49']	['present']	['bathroom_49']	0.1	0.10003997	"[(0, 0)]"	['desert_51']	['present']	['desert_51']	0.1	0.11664893	"[(0, 0)]"	['flower_27']	['present']	['flower_27']	0.1	0.116610808	"[(0, 0)]"	['coast_17']	['present']	['coast_17']	0.1	0.100025014	"[(0, 0)]"	['chair_33']	['present']	['chair_33']	0.1	0.116661833	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.900028357	"[(0, 0)]"
389	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.697890112	6.58159044	[False]	['absent']	[False]	0.9	0.914880471	"[(0, 0)]"	['shoe_65']	['absent']	['shoe_65']	0.1	0.116667405	"[(0, 0)]"	['car_55']	['absent']	['car_55']	0.1	0.116646584	"[(0, 0)]"	['woods_63']	['absent']	['woods_63']	0.1	0.116656555	"[(0, 0)]"	['coast_31']	['absent']	['coast_31']	0.1	0.11664893	"[(0, 0)]"	['bathroom_22']	['absent']	['bathroom_22']	0.1	0.116653036	"[(0, 0)]"	['flower_54']	['absent']	['flower_54']	0.1	0.116661833	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916656379	"[(0, 0)]"
390	precue	shoe	object	"['a', 'b']"	present	present	1	0.548526768	6.581597772	['shoe']	['present']	['shoe']	0.9	0.91491654	"[(0, 0)]"	['car_23']	['present']	['car_23']	0.1	0.116652449	"[(0, 0)]"	['shoe_16']	['present']	['shoe_16']	0.1	0.116661833	"[(0, 0)]"	['chair_7']	['present']	['chair_7']	0.1	0.116887634	"[(0, 0)]"	['woods_21']	['present']	['woods_21']	0.1	0.116407294	"[(0, 0)]"	['desert_33']	['present']	['desert_33']	0.1	0.116609048	"[(0, 0)]"	['bathroom_41']	['present']	['bathroom_41']	0.1	0.100044368	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.9166728	"[(0, 0)]"
391	postcue	shoe	object	"['a', 'b']"	present	present	1	0.374593375	6.548382197	[False]	['present']	[False]	0.9	0.915001582	"[(0, 0)]"	['car_38']	['present']	['car_38']	0.1	0.100022961	"[(0, 0)]"	['shoe_23']	['present']	['shoe_23']	0.1	0.116610221	"[(0, 0)]"	['chair_14']	['present']	['chair_14']	0.1	0.100054925	"[(0, 0)]"	['woods_44']	['present']	['woods_44']	0.1	0.116632215	"[(0, 0)]"	['desert_27']	['present']	['desert_27']	0.1	0.11666154	"[(0, 0)]"	['bathroom_42']	['present']	['bathroom_42']	0.1	0.116655382	"[(0, 0)]"	['shoe']	['present']	['shoe']	0.9	0.91663849	"[(0, 0)]"
392	postcue	chair	object	"['a', 'b']"	present	present	1	0.261031463	6.581507158	[False]	['present']	[False]	0.9	0.914821235	"[(0, 0)]"	['woods_63']	['present']	['woods_63']	0.1	0.116641012	"[(0, 0)]"	['desert_58']	['present']	['desert_58']	0.1	0.11666066	"[(0, 0)]"	['chair_47']	['present']	['chair_47']	0.1	0.116652742	"[(0, 0)]"	['shoe_25']	['present']	['shoe_25']	0.1	0.116709926	"[(0, 0)]"	['flower_10']	['present']	['flower_10']	0.1	0.11661374	"[(0, 0)]"	['coast_52']	['present']	['coast_52']	0.1	0.116647171	"[(0, 0)]"	['chair']	['present']	['chair']	0.9	0.916665176	"[(0, 0)]"
393	postcue	bathroom	scene	"['a', 'b']"	absent	absent	1	0.712745159	6.565168572	[False]	['absent']	[False]	0.9	0.91516932	"[(0, 0)]"	['flower_15']	['absent']	['flower_15']	0.1	0.100042022	"[(0, 0)]"	['woods_41']	['absent']	['woods_41']	0.1	0.11664893	"[(0, 0)]"	['desert_45']	['absent']	['desert_45']	0.1	0.116614327	"[(0, 0)]"	['chair_19']	['absent']	['chair_19']	0.1	0.116657434	"[(0, 0)]"	['coast_56']	['absent']	['coast_56']	0.1	0.100040556	"[(0, 0)]"	['car_15']	['absent']	['car_15']	0.1	0.116628989	"[(0, 0)]"	['bathroom']	['absent']	['bathroom']	0.9	0.91668629	"[(0, 0)]"
394	postcue	desert	scene	"['a', 'b']"	absent	absent	1	0.56757203	6.515196826	[False]	['absent']	[False]	0.9	0.915152898	"[(0, 0)]"	['flower_35']	['absent']	['flower_35']	0.1	0.10004906	"[(0, 0)]"	['coast_47']	['absent']	['coast_47']	0.1	0.116668284	"[(0, 0)]"	['car_23']	['absent']	['car_23']	0.1	0.100020029	"[(0, 0)]"	['chair_12']	['absent']	['chair_12']	0.1	0.11654688	"[(0, 0)]"	['bathroom_10']	['absent']	['bathroom_10']	0.1	0.100017096	"[(0, 0)]"	['woods_16']	['absent']	['woods_16']	0.1	0.100013284	"[(0, 0)]"	['desert']	['absent']	['desert']	0.9	0.900043899	"[(0, 0)]"
395	postcue	desert	scene	"['a', 'b']"	present	present	1	0.436508511	6.548261672	[False]	['present']	[False]	0.9	0.914817716	"[(0, 0)]"	['coast_42']	['present']	['coast_42']	0.1	0.100054339	"[(0, 0)]"	['desert_3']	['present']	['desert_3']	0.1	0.116650103	"[(0, 0)]"	['bathroom_3']	['present']	['bathroom_3']	0.1	0.116650983	"[(0, 0)]"	['flower_11']	['present']	['flower_11']	0.1	0.100036744	"[(0, 0)]"	['chair_64']	['present']	['chair_64']	0.1	0.116599078	"[(0, 0)]"	['car_38']	['present']	['car_38']	0.1	0.100050233	"[(0, 0)]"	['desert']	['present']	['desert']	0.9	0.91665022	"[(0, 0)]"
396	precue	chair	object	"['a', 'b']"	present	present	1	0.241026109	6.531666494	['chair']	['present']	['chair']	0.9	0.915004808	"[(0, 0)]"	['woods_16']	['present']	['woods_16']	0.1	0.116610221	"[(0, 0)]"	['desert_33']	['present']	['desert_33']	0.1	0.10003821	"[(0, 0)]"	['chair_6']	['present']	['chair_6']	0.1	0.116658607	"[(0, 0)]"	['shoe_38']	['present']	['shoe_38']	0.1	0.116645411	"[(0, 0)]"	['flower_38']	['present']	['flower_38']	0.1	0.100020322	"[(0, 0)]"	['coast_37']	['present']	['coast_37']	0.1	0.116529285	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916649634	"[(0, 0)]"
397	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.650705686	6.548237626	[False]	['present']	[False]	0.9	0.914844108	"[(0, 0)]"	['coast_11']	['present']	['coast_11']	0.1	0.116636907	"[(0, 0)]"	['car_28']	['present']	['car_28']	0.1	0.116609048	"[(0, 0)]"	['shoe_13']	['present']	['shoe_13']	0.1	0.100038503	"[(0, 0)]"	['desert_40']	['present']	['desert_40']	0.1	0.100073986	"[(0, 0)]"	['bathroom_43']	['present']	['bathroom_43']	0.1	0.116492629	"[(0, 0)]"	['chair_26']	['present']	['chair_26']	0.1	0.116664765	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916654326	"[(0, 0)]"
398	postcue	car	object	"['a', 'b']"	present	present	1	0.226859901	6.548221497	[False]	['present']	[False]	0.9	0.914789271	"[(0, 0)]"	['bathroom_26']	['present']	['bathroom_26']	0.1	0.116640133	"[(0, 0)]"	['desert_20']	['present']	['desert_20']	0.1	0.116606409	"[(0, 0)]"	['chair_5']	['present']	['chair_5']	0.1	0.100029706	"[(0, 0)]"	['car_54']	['present']	['car_54']	0.1	0.116662419	"[(0, 0)]"	['flower_51']	['present']	['flower_51']	0.1	0.116599371	"[(0, 0)]"	['coast_12']	['present']	['coast_12']	0.1	0.100040263	"[(0, 0)]"	['car']	['present']	['car']	0.9	0.916656672	"[(0, 0)]"
399	nocue	FALSE	FALSE	"['a', 'b']"	absent	present	0	0.422404472	6.565132796	[False]	['present']	[False]	0.9	0.91502035	"[(0, 0)]"	['shoe_4']	['present']	['shoe_4']	0.1	0.116650396	"[(0, 0)]"	['chair_37']	['present']	['chair_37']	0.1	0.116633095	"[(0, 0)]"	['bathroom_56']	['present']	['bathroom_56']	0.1	0.116652156	"[(0, 0)]"	['desert_58']	['present']	['desert_58']	0.1	0.116665352	"[(0, 0)]"	['car_50']	['present']	['car_50']	0.1	0.116656555	"[(0, 0)]"	['woods_8']	['present']	['woods_8']	0.1	0.116647464	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.91666195	"[(0, 0)]"
400	precue	woods	scene	"['a', 'b']"	present	present	1	0.224204837	6.548360203	['woods']	['present']	['woods']	0.9	0.914966686	"[(0, 0)]"	['car_55']	['present']	['car_55']	0.1	0.1000517	"[(0, 0)]"	['bathroom_1']	['present']	['bathroom_1']	0.1	0.116596145	"[(0, 0)]"	['chair_54']	['present']	['chair_54']	0.1	0.100043195	"[(0, 0)]"	['woods_8']	['present']	['woods_8']	0.1	0.116607289	"[(0, 0)]"	['desert_70']	['present']	['desert_70']	0.1	0.116651276	"[(0, 0)]"	['flower_47']	['present']	['flower_47']	0.1	0.116663592	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916600662	"[(0, 0)]"
401	postcue	shoe	object	"['a', 'b']"	present	absent	0	0.376772499	6.564872099	[False]	['absent']	[False]	0.9	0.914811558	"[(0, 0)]"	['woods_47']	['absent']	['woods_47']	0.1	0.100040556	"[(0, 0)]"	['coast_59']	['absent']	['coast_59']	0.1	0.116689985	"[(0, 0)]"	['desert_71']	['absent']	['desert_71']	0.1	0.116602304	"[(0, 0)]"	['shoe_47']	['absent']	['shoe_47']	0.1	0.116657141	"[(0, 0)]"	['chair_49']	['absent']	['chair_49']	0.1	0.116655382	"[(0, 0)]"	['car_19']	['absent']	['car_19']	0.1	0.116644238	"[(0, 0)]"	['shoe']	['absent']	['shoe']	0.9	0.900037741	"[(0, 0)]"
402	postcue	coast	scene	"['a', 'b']"	absent	present	0	1.154021584	6.53170315	[False]	['present']	[False]	0.9	0.914978709	"[(0, 0)]"	['woods_21']	['present']	['woods_21']	0.1	0.100034398	"[(0, 0)]"	['desert_13']	['present']	['desert_13']	0.1	0.116667698	"[(0, 0)]"	['flower_53']	['present']	['flower_53']	0.1	0.100044075	"[(0, 0)]"	['bathroom_78']	['present']	['bathroom_78']	0.1	0.116608755	"[(0, 0)]"	['shoe_32']	['present']	['shoe_32']	0.1	0.116589987	"[(0, 0)]"	['car_63']	['present']	['car_63']	0.1	0.100081904	"[(0, 0)]"	['coast']	['present']	['coast']	0.9	0.916656672	"[(0, 0)]"
403	postcue	chair	object	"['a', 'b']"	absent	present	0	0.445077208	6.548251115	[False]	['present']	[False]	0.9	0.914863462	"[(0, 0)]"	['shoe_12']	['present']	['shoe_12']	0.1	0.100041143	"[(0, 0)]"	['car_55']	['present']	['car_55']	0.1	0.116660367	"[(0, 0)]"	['coast_46']	['present']	['coast_46']	0.1	0.116650983	"[(0, 0)]"	['bathroom_10']	['present']	['bathroom_10']	0.1	0.100036157	"[(0, 0)]"	['woods_54']	['present']	['woods_54']	0.1	0.116601424	"[(0, 0)]"	['flower_1']	['present']	['flower_1']	0.1	0.116650983	"[(0, 0)]"	['chair']	['present']	['chair']	0.9	0.916596849	"[(0, 0)]"
404	nocue	FALSE	FALSE	"['a', 'b']"	absent	absent	1	0.530850679	6.58178545	[False]	['absent']	[False]	0.9	0.915007447	"[(0, 0)]"	['shoe_53']	['absent']	['shoe_53']	0.1	0.100041143	"[(0, 0)]"	['bathroom_33']	['absent']	['bathroom_33']	0.1	0.116657728	"[(0, 0)]"	['desert_20']	['absent']	['desert_20']	0.1	0.116650103	"[(0, 0)]"	['flower_37']	['absent']	['flower_37']	0.1	0.11665978	"[(0, 0)]"	['coast_67']	['absent']	['coast_67']	0.1	0.116650396	"[(0, 0)]"	['chair_45']	['absent']	['chair_45']	0.1	0.11664981	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916668108	"[(0, 0)]"
405	precue	desert	scene	"['a', 'b']"	absent	absent	1	0.263970098	6.531424272	['desert']	['absent']	['desert']	0.9	0.914691326	"[(0, 0)]"	['flower_67']	['absent']	['flower_67']	0.1	0.10000302	"[(0, 0)]"	['coast_63']	['absent']	['coast_63']	0.1	0.116647757	"[(0, 0)]"	['car_35']	['absent']	['car_35']	0.1	0.100039383	"[(0, 0)]"	['chair_34']	['absent']	['chair_34']	0.1	0.116549812	"[(0, 0)]"	['bathroom_26']	['absent']	['bathroom_26']	0.1	0.100035571	"[(0, 0)]"	['woods_52']	['absent']	['woods_52']	0.1	0.116662419	"[(0, 0)]"	[False]	['absent']	[False]	0.9	0.916558434	"[(0, 0)]"
406	precue	bathroom	scene	"['a', 'b']"	present	present	1	0.682682289	6.581505985	['bathroom']	['present']	['bathroom']	0.9	0.914854079	"[(0, 0)]"	['desert_61']	['present']	['desert_61']	0.1	0.100051993	"[(0, 0)]"	['woods_10']	['present']	['woods_10']	0.1	0.116657728	"[(0, 0)]"	['bathroom_24']	['present']	['bathroom_24']	0.1	0.116662419	"[(0, 0)]"	['chair_7']	['present']	['chair_7']	0.1	0.116632215	"[(0, 0)]"	['flower_51']	['present']	['flower_51']	0.1	0.116604356	"[(0, 0)]"	['car_5']	['present']	['car_5']	0.1	0.116648637	"[(0, 0)]"	[False]	['present']	[False]	0.9	0.916661071	"[(0, 0)]"
407	postcue	coast	scene	"['a', 'b']"	absent	absent	1	0.309855731	6.565091155	[False]	['absent']	[False]	0.9	0.914983107	"[(0, 0)]"	['flower_4']	['absent']	['flower_4']	0.1	0.116650103	"[(0, 0)]"	['woods_8']	['absent']	['woods_8']	0.1	0.116649223	"[(0, 0)]"	['desert_58']	['absent']	['desert_58']	0.1	0.116656555	"[(0, 0)]"	['chair_52']	['absent']	['chair_52']	0.1	0.116657728	"[(0, 0)]"	['bathroom_55']	['absent']	['bathroom_55']	0.1	0.116655968	"[(0, 0)]"	['car_47']	['absent']	['car_47']	0.1	0.11664981	"[(0, 0)]"	['coast']	['absent']	['coast']	0.9	0.916649927	"[(0, 0)]"
408	postcue	flower	object	"['a', 'b']"	absent	absent	1	0.266898176	6.548482194	[False]	['absent']	[False]	0.9	0.914915367	"[(0, 0)]"	['woods_13']	['absent']	['woods_13']	0.1	0.10002648	"[(0, 0)]"	['shoe_67']	['absent']	['shoe_67']	0.1	0.116656261	"[(0, 0)]"	['car_7']	['absent']	['car_7']	0.1	0.116659487	"[(0, 0)]"	['bathroom_34']	['absent']	['bathroom_34']	0.1	0.116665645	"[(0, 0)]"	['coast_2']	['absent']	['coast_2']	0.1	0.116645118	"[(0, 0)]"	['chair_20']	['absent']	['chair_20']	0.1	0.11664805	"[(0, 0)]"	['flower']	['absent']	['flower']	0.9	0.916613271	"[(0, 0)]"
